<<<<<<< HEAD
Date,Description,Amount,Type
2022-10-05,Uber 9619,1557.36,Credit
2023-11-24,Salary 5923,2015.18,Debit
2022-05-30,Electricity 3747,4363.0,Credit
2023-08-17,Swiggy 2768,2648.42,Debit
2022-07-31,Salary 9055,2712.68,Credit
2022-01-05,Salary 5227,484.57,Debit
2022-06-16,Uber 8023,2515.08,Debit
2023-07-28,Amazon 8281,3984.24,Debit
2023-01-30,Swiggy 9515,1044.19,Credit
2022-07-11,Amazon 6842,836.83,Debit
2022-12-22,Electricity 1846,3239.07,Debit
2023-05-13,Gym 5464,437.27,Credit
2022-08-24,Electricity 4816,534.68,Credit
2022-03-14,Swiggy 2995,2083.83,Credit
2024-04-19,Uber 9608,3418.71,Credit
2022-05-06,Swiggy 5271,2593.51,Debit
2022-06-19,Electricity 7201,3470.61,Debit
2023-02-20,Electricity 6333,4118.76,Credit
2023-03-31,Amazon 1583,4940.51,Credit
2022-07-25,Gym 7145,4322.27,Debit
2022-11-29,Rent 2280,2931.12,Debit
2022-01-21,Uber 2813,4106.35,Credit
2023-10-12,Salary 3887,2552.28,Credit
2023-02-22,Flipkart 7785,1267.11,Debit
2024-02-07,Electricity 4825,2046.74,Debit
2024-06-17,Electricity 9485,2553.02,Debit
2024-04-02,Amazon 5150,4508.22,Debit
2022-07-03,Salary 2843,4419.34,Credit
2022-11-20,Zomato 3724,3710.1,Debit
2022-04-14,Rent 4881,4841.34,Credit
2023-08-31,Uber 5211,1525.64,Credit
2022-01-10,Salary 5459,2426.89,Credit
2023-02-19,Salary 2975,4210.46,Debit
2023-01-10,Rent 7269,3311.08,Credit
2023-03-15,Uber 9691,899.2,Debit
2023-10-08,Rent 3111,2382.77,Debit
2024-05-10,Uber 7140,3742.48,Credit
2022-04-09,Electricity 7335,3350.78,Debit
2023-02-10,Salary 9103,3945.22,Credit
2023-02-02,Amazon 7150,358.78,Credit
2022-09-28,Electricity 8153,4515.32,Credit
2023-11-20,Swiggy 9908,4287.95,Credit
2023-09-03,Amazon 9653,3625.99,Credit
2022-01-18,Salary 8050,4761.92,Credit
2023-02-15,Uber 2865,4154.82,Credit
2022-06-02,Gym 2619,1388.92,Debit
2023-08-04,Rent 4543,254.52,Credit
2022-01-20,Gym 5662,3919.43,Credit
2023-04-21,Uber 5932,3609.57,Credit
2023-10-30,Electricity 3806,4488.24,Credit
2022-10-19,Uber 8711,713.95,Debit
2022-12-14,Electricity 2607,2091.19,Credit
2023-03-20,Zomato 8864,141.63,Credit
2022-08-03,Salary 2906,71.19,Credit
2022-06-07,Uber 8809,2726.19,Credit
2023-04-16,Rent 3925,4426.72,Debit
2022-04-12,Salary 6589,562.35,Debit
2023-06-27,Swiggy 4529,3208.13,Credit
2022-09-13,Salary 4533,3043.15,Credit
2022-07-25,Salary 7198,2403.75,Credit
2023-04-20,Amazon 4383,36.83,Debit
2023-11-14,Uber 4397,3788.11,Credit
2023-04-07,Gym 1127,3609.85,Credit
2022-09-14,Uber 3353,4953.86,Credit
2023-03-12,Swiggy 9971,1362.64,Credit
2023-09-18,Gym 3505,863.92,Credit
2022-10-06,Rent 5381,1103.06,Debit
2023-07-10,Zomato 5929,2990.67,Debit
2023-05-16,Rent 4989,4222.11,Debit
2022-04-03,Swiggy 6742,1357.35,Debit
2023-12-28,Uber 8799,4265.74,Credit
2023-09-13,Uber 9502,4128.68,Debit
2023-04-21,Amazon 5727,797.77,Debit
2024-05-31,Uber 7612,1182.9,Debit
2024-03-11,Rent 5920,1906.27,Debit
2023-06-09,Amazon 9410,1564.45,Credit
2023-01-07,Salary 6278,1804.09,Credit
2022-07-04,Swiggy 9792,4797.91,Credit
2024-04-14,Electricity 4219,2824.45,Credit
2024-03-10,Rent 8259,3921.52,Credit
2023-10-30,Salary 7990,3625.58,Debit
2022-08-22,Swiggy 1448,573.05,Debit
2023-11-02,Salary 9989,2110.6,Credit
2024-02-17,Swiggy 6671,4355.15,Credit
2024-04-20,Rent 2477,2088.32,Credit
2022-12-18,Amazon 8149,3670.06,Credit
2023-10-04,Flipkart 5172,3065.83,Credit
2024-03-15,Swiggy 6677,1376.95,Debit
2023-07-10,Amazon 5811,3209.63,Debit
2023-05-23,Rent 7835,1952.11,Credit
2024-06-01,Rent 6202,3845.7,Credit
2023-11-29,Gym 1148,2150.24,Credit
2023-07-14,Uber 3585,3578.61,Debit
2023-11-15,Zomato 4169,3750.29,Debit
2022-09-03,Zomato 9338,282.27,Debit
2023-11-19,Salary 9236,3992.58,Credit
2023-10-19,Electricity 6978,4432.71,Credit
2023-02-19,Swiggy 5086,2488.61,Debit
2023-07-14,Zomato 8750,764.35,Credit
2024-02-14,Electricity 5524,2860.66,Debit
2024-06-16,Amazon 1201,4337.07,Credit
2022-01-07,Swiggy 1432,1667.85,Credit
2022-10-26,Zomato 3841,2928.51,Credit
2024-06-14,Uber 4012,3134.65,Credit
2023-09-23,Uber 6329,1243.32,Debit
2022-07-07,Gym 6800,2758.47,Debit
2023-12-01,Flipkart 8962,3310.89,Credit
2023-05-23,Swiggy 6647,4366.77,Credit
2022-05-01,Flipkart 5532,39.35,Credit
2022-08-05,Zomato 4301,282.17,Debit
2022-04-02,Salary 8311,4011.85,Credit
2024-01-17,Zomato 6244,2579.65,Debit
2022-10-16,Zomato 7177,1953.12,Credit
2022-09-19,Flipkart 1441,1597.87,Credit
2022-11-16,Swiggy 8040,3459.96,Debit
2022-06-07,Gym 5644,3072.34,Credit
2022-11-23,Amazon 3449,1157.65,Debit
2024-01-26,Swiggy 7267,1031.61,Credit
2023-08-07,Flipkart 9942,50.49,Debit
2023-08-03,Salary 4347,4291.2,Credit
2023-07-01,Rent 4659,1199.42,Credit
2023-07-02,Electricity 3835,2355.49,Credit
2023-03-17,Uber 6494,2612.84,Credit
2023-10-06,Uber 2421,1386.36,Credit
2024-03-27,Gym 8462,848.36,Credit
2022-03-01,Salary 3038,1914.76,Debit
2022-04-23,Swiggy 1767,1241.87,Credit
2022-08-09,Amazon 8168,971.79,Credit
2022-11-11,Salary 4864,4619.26,Credit
2022-11-24,Zomato 9235,3589.76,Debit
2023-12-16,Electricity 9916,4899.07,Debit
2024-03-11,Flipkart 3086,1891.87,Credit
2023-09-23,Rent 1674,50.96,Credit
2024-01-23,Uber 2987,3336.18,Debit
2023-09-04,Uber 4117,975.62,Credit
2022-12-04,Swiggy 8956,2106.86,Credit
2023-07-01,Salary 6270,3264.22,Credit
2024-05-24,Gym 6014,2926.4,Debit
2022-04-12,Flipkart 5631,2390.57,Debit
2023-11-18,Flipkart 3280,3920.31,Credit
2022-10-28,Swiggy 3786,1578.34,Credit
2022-09-26,Zomato 1160,3309.33,Debit
2024-04-28,Uber 5241,603.62,Credit
2023-12-16,Electricity 2657,1823.67,Credit
2024-03-06,Swiggy 3572,1904.09,Debit
2022-02-20,Salary 2654,4602.42,Debit
2022-07-23,Gym 5439,4179.14,Credit
2022-12-13,Flipkart 4368,3477.9,Debit
2023-11-11,Flipkart 7923,1066.6,Debit
2023-03-09,Gym 4352,2662.86,Debit
2022-07-26,Gym 8378,2244.56,Debit
2023-07-26,Flipkart 7065,4462.79,Debit
2024-01-17,Electricity 7268,3528.83,Debit
2022-10-21,Amazon 1419,4729.01,Credit
2022-10-18,Gym 8358,1088.22,Debit
2023-04-05,Flipkart 3968,3182.59,Credit
2022-06-07,Swiggy 1553,3404.54,Credit
2022-01-29,Electricity 5679,3452.93,Credit
2023-06-22,Zomato 4526,1187.21,Credit
2023-12-27,Electricity 5939,4225.26,Debit
2024-04-20,Flipkart 2985,2533.29,Credit
2024-01-31,Amazon 4360,4136.93,Credit
2023-03-20,Rent 2987,4042.86,Credit
2023-12-14,Electricity 2126,981.73,Credit
2022-09-16,Zomato 8124,3230.75,Credit
2022-01-21,Uber 4642,4774.47,Debit
2023-01-06,Electricity 1722,4965.74,Credit
2023-01-10,Rent 2643,805.14,Debit
2023-05-14,Amazon 2523,27.68,Credit
2022-01-06,Gym 5606,23.19,Debit
2024-02-13,Swiggy 2827,4918.47,Debit
2023-05-10,Uber 2739,3400.13,Credit
2023-04-20,Flipkart 1229,2581.28,Credit
2023-07-28,Swiggy 1155,1461.28,Credit
2022-09-28,Zomato 8373,918.69,Credit
2023-11-05,Uber 1838,4515.56,Credit
2024-02-27,Rent 4552,4708.89,Debit
2023-12-19,Gym 1589,2326.05,Debit
2023-07-26,Uber 1652,1862.78,Credit
2022-07-05,Swiggy 4050,2116.59,Credit
2022-04-03,Zomato 3412,3537.13,Debit
2023-03-11,Salary 9725,1548.99,Debit
2022-10-16,Flipkart 4295,1463.31,Debit
2022-12-25,Gym 6030,2696.17,Debit
2022-05-04,Rent 8523,2072.24,Debit
2023-07-30,Rent 7163,113.18,Debit
2022-11-13,Amazon 7322,282.7,Debit
2023-04-11,Gym 5307,4692.55,Debit
2022-10-11,Flipkart 7631,4986.62,Credit
2024-05-07,Gym 7454,2851.33,Debit
2023-08-06,Gym 6014,4149.95,Credit
2023-02-21,Zomato 3599,4279.4,Credit
2022-05-31,Gym 7026,2163.24,Debit
2022-09-15,Flipkart 3756,3915.88,Credit
2022-05-22,Zomato 1000,4969.68,Debit
2022-04-04,Flipkart 7272,1169.25,Debit
2022-12-22,Swiggy 8577,3783.16,Credit
2023-06-16,Rent 7794,1684.66,Credit
2024-01-19,Salary 3122,969.37,Credit
2023-12-03,Amazon 1284,3692.79,Debit
2023-08-09,Flipkart 5811,940.38,Credit
2023-07-17,Electricity 1947,4413.02,Credit
2022-09-02,Flipkart 4518,1925.86,Credit
2023-03-18,Amazon 7561,982.15,Credit
2023-03-18,Uber 3041,2235.8,Debit
2022-04-10,Flipkart 3573,1841.2,Credit
2023-04-26,Salary 5002,4450.78,Credit
2022-08-22,Swiggy 2570,3429.96,Credit
2023-07-21,Rent 6817,4337.71,Credit
2024-01-18,Gym 9417,1844.58,Debit
2024-03-09,Rent 5501,3580.99,Debit
2022-05-02,Rent 6806,628.43,Credit
2022-07-31,Gym 2780,2925.59,Credit
2023-02-25,Swiggy 7273,2361.78,Credit
2024-01-04,Rent 4530,1181.42,Debit
2022-10-11,Uber 2435,513.51,Debit
2023-07-05,Rent 5419,4268.7,Debit
2022-11-23,Electricity 4011,4848.68,Credit
2022-06-25,Zomato 6389,4901.25,Credit
2022-12-14,Rent 6824,4342.2,Debit
2023-01-02,Uber 4694,1687.35,Credit
2022-03-16,Rent 1211,4948.71,Debit
2022-01-17,Salary 4329,1563.83,Debit
2024-01-25,Flipkart 7046,3961.92,Debit
2024-04-21,Flipkart 7441,2019.16,Debit
2023-12-14,Flipkart 1800,4638.16,Credit
2023-06-27,Zomato 6531,1750.47,Debit
2023-05-16,Gym 8533,1337.81,Credit
2024-04-06,Uber 6079,893.39,Debit
2022-07-27,Gym 1229,2056.26,Debit
2022-12-16,Zomato 7831,2317.37,Debit
2023-04-15,Uber 3404,1986.74,Debit
2022-03-21,Amazon 5473,2721.93,Credit
2022-11-12,Flipkart 5051,2023.32,Credit
2023-11-29,Electricity 7329,1815.5,Debit
2024-04-19,Uber 8878,2942.07,Credit
2023-01-17,Amazon 4267,1540.46,Credit
2022-12-31,Zomato 2856,1971.17,Credit
2024-05-20,Salary 3265,1218.68,Debit
2022-01-12,Zomato 4362,4104.73,Credit
2022-12-02,Salary 7871,149.23,Debit
2023-02-11,Uber 1069,3550.95,Credit
2023-10-04,Swiggy 5420,3119.74,Debit
2024-06-16,Amazon 8281,48.19,Debit
2022-07-24,Flipkart 4549,241.92,Debit
2022-05-23,Electricity 7777,653.75,Debit
2022-01-27,Amazon 5997,4065.81,Credit
2022-03-24,Rent 5739,2637.54,Credit
2022-01-06,Uber 5646,2935.76,Debit
2023-11-07,Flipkart 4637,2417.52,Debit
2023-01-05,Swiggy 7868,3770.7,Credit
2023-10-30,Zomato 2043,3888.19,Credit
2023-08-26,Swiggy 8660,2550.32,Debit
2022-05-25,Rent 1857,880.92,Debit
2022-05-31,Flipkart 5062,1367.07,Debit
2023-12-30,Flipkart 4918,753.85,Debit
2022-07-22,Gym 4410,3208.65,Debit
2023-07-30,Uber 2265,913.25,Credit
2023-10-23,Salary 2606,379.44,Credit
2023-07-24,Swiggy 2101,3286.12,Credit
2022-01-15,Electricity 2039,3956.22,Debit
2022-02-09,Rent 4667,3944.52,Debit
2022-11-03,Rent 8585,1964.31,Credit
2023-01-08,Electricity 5431,2758.26,Debit
2022-12-15,Flipkart 8882,4357.82,Debit
2022-08-21,Rent 6537,1447.02,Credit
2023-09-23,Swiggy 8383,4123.62,Credit
2022-12-24,Zomato 2079,2380.66,Debit
2023-04-22,Swiggy 4965,1364.16,Credit
2022-08-17,Uber 4918,2393.9,Credit
2022-03-13,Rent 3633,111.98,Credit
2022-08-10,Electricity 2195,319.75,Credit
2023-08-17,Electricity 3495,4679.31,Credit
2022-09-20,Electricity 9454,4600.78,Debit
2023-01-17,Gym 4675,2730.54,Debit
2022-02-26,Uber 7131,3732.15,Credit
2023-03-02,Gym 7934,2055.79,Credit
2023-09-15,Salary 6845,3072.97,Debit
2023-06-08,Swiggy 9720,2487.95,Debit
2024-05-10,Uber 9995,1281.02,Credit
2022-06-23,Uber 2350,4897.41,Debit
2023-08-27,Uber 2005,2594.37,Credit
2024-06-16,Gym 7629,3484.49,Credit
2023-03-03,Rent 5097,4576.09,Credit
2022-03-23,Electricity 3795,4579.16,Credit
2023-11-30,Gym 5334,4292.64,Credit
2022-12-23,Salary 9231,1850.21,Debit
2023-08-03,Uber 7309,2486.6,Credit
2023-07-23,Amazon 2496,78.05,Credit
2023-08-07,Uber 6781,3698.34,Debit
2022-08-16,Salary 8498,2326.01,Debit
2024-02-12,Uber 6374,2915.31,Debit
2023-10-01,Salary 4353,3243.97,Credit
2023-06-06,Gym 8115,2146.4,Credit
2022-07-12,Rent 1819,2467.79,Debit
2022-05-25,Salary 5797,4675.46,Debit
2023-11-02,Rent 6054,1767.95,Debit
2024-04-17,Amazon 3893,3519.92,Credit
2022-05-08,Swiggy 4562,4162.4,Credit
2024-01-24,Zomato 3349,2234.37,Credit
2023-03-24,Gym 3123,2810.7,Debit
2023-08-07,Electricity 6610,1970.68,Debit
2022-12-22,Amazon 3327,3023.66,Debit
2022-02-06,Amazon 8829,53.3,Credit
2023-09-04,Gym 2562,3184.79,Credit
2023-09-22,Salary 1469,3035.21,Debit
2022-02-24,Zomato 5633,2872.7,Debit
2024-02-07,Amazon 2778,4538.58,Debit
2023-10-24,Uber 2853,2088.51,Debit
2024-03-15,Electricity 6193,4382.28,Credit
2024-01-24,Gym 2952,3758.75,Debit
2023-01-20,Swiggy 8157,2240.82,Debit
2024-03-08,Amazon 3688,1757.43,Credit
2022-02-15,Rent 2555,1147.25,Debit
2024-02-09,Swiggy 1093,1824.33,Credit
2022-02-16,Gym 5403,716.22,Debit
2024-05-09,Amazon 3552,4762.05,Debit
2024-02-22,Amazon 7298,3732.09,Debit
2023-05-05,Electricity 2868,4828.07,Credit
2023-02-17,Rent 7485,534.8,Credit
2023-02-08,Electricity 6297,3350.88,Credit
2022-05-20,Flipkart 2863,308.58,Credit
2022-04-08,Electricity 3907,2347.16,Credit
2022-08-14,Rent 4213,3850.93,Debit
2022-11-18,Amazon 6059,2572.85,Credit
2023-06-06,Uber 6366,475.19,Debit
2022-05-08,Flipkart 2459,1943.34,Credit
2024-03-27,Amazon 2303,3568.23,Credit
2024-02-19,Gym 5230,3834.48,Credit
2023-06-25,Flipkart 1083,4822.29,Debit
2022-07-26,Salary 7574,495.43,Debit
2023-02-07,Uber 4496,4975.01,Credit
2022-08-06,Amazon 3297,1900.02,Debit
2022-11-22,Electricity 4154,4201.1,Credit
2023-04-30,Gym 6915,2587.13,Debit
2022-01-24,Gym 4965,639.6,Debit
2023-06-18,Rent 8485,300.6,Credit
2024-05-06,Salary 1409,774.39,Debit
2024-03-18,Uber 9175,2484.33,Credit
2022-08-20,Salary 5045,1478.36,Credit
2024-05-22,Salary 3699,2074.32,Credit
2024-01-20,Swiggy 3675,2479.21,Debit
2022-03-29,Salary 7616,3548.21,Debit
2023-06-16,Zomato 9979,3632.16,Debit
2022-12-05,Salary 8950,2696.5,Credit
2024-04-28,Amazon 4318,4656.31,Credit
2024-06-07,Uber 5469,1637.98,Debit
2022-07-03,Electricity 2937,2408.86,Debit
2022-10-05,Rent 1210,2288.52,Credit
2023-06-23,Swiggy 7238,872.79,Debit
2022-12-01,Swiggy 2660,1725.35,Debit
2023-10-12,Zomato 3302,1893.91,Credit
2022-06-21,Electricity 3096,3750.52,Debit
2024-05-01,Rent 8156,3740.17,Debit
2022-03-17,Flipkart 6477,3876.88,Credit
2023-02-17,Rent 3583,3049.98,Debit
2023-03-15,Gym 6997,1145.78,Debit
2022-10-28,Salary 6133,1434.91,Debit
2022-08-05,Amazon 3457,375.84,Debit
2022-07-17,Electricity 5852,3635.03,Credit
2022-08-20,Rent 4203,3713.24,Debit
2022-05-15,Amazon 1367,1640.02,Credit
2022-08-30,Electricity 9435,1032.84,Debit
2023-10-20,Gym 5122,311.87,Debit
2023-11-07,Swiggy 8047,1334.3,Credit
2022-11-25,Flipkart 5261,3404.86,Debit
2023-07-09,Uber 3687,3400.81,Credit
2024-04-12,Swiggy 9274,3199.82,Credit
2023-04-22,Electricity 2711,3923.18,Debit
2023-03-31,Gym 8341,4893.82,Credit
2024-04-08,Swiggy 3453,1947.43,Debit
2022-09-15,Rent 5694,4446.76,Debit
2024-06-16,Electricity 1044,583.7,Debit
2022-10-26,Zomato 6583,1002.77,Debit
2022-10-26,Amazon 2964,1866.77,Credit
2022-12-04,Rent 6310,2239.52,Credit
2022-03-09,Rent 7162,3604.03,Debit
2023-01-12,Swiggy 4399,4336.65,Credit
2023-10-05,Flipkart 5591,2011.27,Debit
2022-06-30,Salary 8201,3000.98,Credit
2022-06-10,Swiggy 2827,451.89,Credit
2024-05-22,Gym 1213,2591.85,Debit
2023-06-29,Flipkart 1272,4209.91,Credit
2024-02-06,Zomato 5927,964.91,Debit
2024-05-22,Gym 1543,573.73,Credit
2022-08-12,Salary 1392,733.37,Credit
2024-04-21,Amazon 8470,364.69,Debit
2022-04-20,Salary 3695,530.67,Credit
2022-02-22,Uber 7655,1091.85,Credit
2022-06-23,Zomato 2675,998.26,Credit
2022-05-02,Zomato 3262,4653.01,Debit
2022-03-15,Salary 8843,2627.39,Debit
2022-05-29,Salary 6513,1144.79,Debit
2024-06-10,Gym 3111,2290.02,Debit
2023-04-18,Gym 3201,2217.26,Debit
2022-02-16,Amazon 4247,1476.2,Credit
2022-03-31,Salary 7415,2597.68,Debit
2022-08-13,Rent 7362,2892.75,Credit
2023-01-06,Amazon 1500,1400.18,Credit
2023-02-28,Salary 8442,1675.78,Debit
2023-04-11,Flipkart 2841,407.38,Credit
2024-05-18,Electricity 9751,251.25,Debit
2022-02-08,Swiggy 8267,79.59,Credit
2023-03-21,Swiggy 9458,4729.57,Debit
2023-12-15,Electricity 7424,4845.46,Debit
2024-04-14,Amazon 8669,518.02,Credit
2022-06-15,Flipkart 4792,2852.13,Debit
2023-02-18,Uber 2017,2743.59,Credit
2024-01-19,Salary 3689,932.53,Credit
2024-05-09,Salary 2879,3824.79,Credit
2023-12-07,Gym 9833,3759.31,Debit
2023-01-13,Swiggy 9615,4498.94,Credit
2022-07-10,Gym 4899,4126.63,Credit
2023-02-09,Gym 3865,3168.27,Debit
2024-05-24,Gym 2135,1844.17,Debit
2023-10-08,Swiggy 8335,987.65,Credit
2024-02-03,Flipkart 4728,2052.44,Debit
2022-08-04,Uber 8204,4639.97,Debit
2022-05-14,Zomato 9225,1277.23,Credit
2023-06-12,Flipkart 3784,724.6,Credit
2022-01-09,Flipkart 9364,3172.3,Debit
2022-04-27,Flipkart 3695,621.07,Debit
2022-01-10,Zomato 1335,960.31,Debit
2022-12-15,Electricity 7097,4383.52,Credit
2023-09-27,Rent 3665,552.26,Credit
2022-11-24,Zomato 3314,4420.76,Debit
2023-01-20,Amazon 3120,2933.44,Credit
2022-02-21,Amazon 1763,1825.9,Credit
2022-05-05,Flipkart 8062,2158.48,Debit
2022-10-26,Uber 7041,2756.48,Debit
2022-04-04,Gym 2752,3299.18,Credit
2022-10-24,Rent 2306,1776.63,Debit
2023-12-06,Electricity 9926,3412.61,Credit
2024-02-17,Amazon 9283,4533.21,Credit
2022-12-16,Salary 1861,490.17,Credit
2024-04-20,Gym 7279,2618.97,Credit
2023-09-06,Swiggy 6167,1968.21,Debit
2023-07-10,Uber 2239,2647.36,Debit
2024-01-13,Swiggy 4249,2738.7,Debit
2022-06-14,Zomato 9258,132.66,Credit
2023-09-30,Amazon 3758,4348.4,Debit
2022-11-27,Zomato 3696,1536.76,Credit
2024-05-05,Uber 5572,4359.8,Credit
2024-05-23,Uber 9789,3942.8,Debit
2022-09-15,Uber 2150,537.42,Credit
2023-06-06,Zomato 5938,1180.48,Credit
2022-04-11,Rent 4904,4547.8,Credit
2022-08-13,Swiggy 3551,4544.75,Credit
2024-02-13,Zomato 3290,1396.03,Credit
2023-06-17,Electricity 5077,1776.96,Credit
2022-04-30,Salary 7839,604.75,Debit
2023-04-26,Gym 8337,3195.41,Credit
2023-12-11,Flipkart 7888,2433.39,Credit
2022-07-05,Rent 2636,4927.21,Credit
2023-07-24,Swiggy 5693,4294.61,Credit
2022-10-24,Zomato 3204,4744.59,Debit
2022-02-05,Swiggy 6402,3543.2,Credit
2022-09-21,Swiggy 2711,4459.46,Debit
2023-08-24,Rent 9381,220.51,Credit
2022-06-12,Salary 3109,106.25,Credit
2023-12-24,Swiggy 4897,3144.37,Credit
2023-11-03,Flipkart 5184,4562.85,Debit
2023-05-22,Electricity 1131,2600.04,Debit
2022-06-28,Uber 9795,995.93,Debit
2022-12-21,Gym 5278,3844.65,Credit
2023-06-19,Uber 6101,3802.86,Credit
2023-05-03,Swiggy 6691,792.01,Debit
2023-10-12,Uber 2375,906.1,Debit
2023-08-16,Zomato 4652,1864.94,Credit
2022-12-21,Zomato 7319,886.78,Credit
2022-07-14,Rent 3307,1538.0,Debit
2022-04-03,Amazon 5478,1660.71,Debit
2024-04-23,Rent 1855,3930.26,Debit
2022-07-31,Swiggy 6708,1703.74,Debit
2024-02-25,Electricity 4079,2834.76,Credit
2024-03-20,Rent 4528,4918.48,Debit
2024-04-20,Swiggy 6836,3924.6,Debit
2023-11-21,Rent 7230,2641.46,Debit
2022-07-24,Zomato 9939,4282.72,Debit
2023-10-29,Flipkart 6817,4925.14,Credit
2023-08-07,Flipkart 7155,2766.55,Credit
2022-06-05,Electricity 8632,2845.21,Credit
2023-04-20,Uber 5487,1914.61,Credit
2022-05-23,Rent 5833,1172.84,Credit
2022-01-07,Gym 6746,4624.75,Debit
2024-06-08,Flipkart 7984,1690.04,Debit
2023-09-01,Amazon 6264,2881.83,Debit
2023-09-30,Rent 5869,2731.8,Credit
2024-03-05,Swiggy 7529,2498.3,Credit
2022-03-21,Electricity 5255,532.92,Credit
2023-11-22,Swiggy 1597,157.28,Credit
2024-05-17,Gym 6296,1485.95,Credit
2022-11-04,Electricity 5523,779.44,Debit
2022-09-09,Flipkart 2963,1822.97,Credit
2023-05-01,Rent 1389,1016.14,Debit
2022-02-08,Amazon 2730,1541.37,Debit
2024-03-26,Flipkart 5166,3111.61,Credit
2022-02-10,Gym 9409,3587.31,Credit
2023-12-19,Amazon 6229,555.5,Debit
2023-04-29,Swiggy 6837,293.89,Debit
2023-07-23,Salary 8154,3172.7,Credit
2024-01-21,Amazon 3762,4491.41,Debit
2022-12-08,Uber 3455,1327.93,Debit
2022-11-24,Flipkart 6926,351.32,Credit
2023-07-05,Flipkart 9112,713.87,Credit
2023-10-09,Salary 5741,4394.36,Credit
2023-06-19,Salary 3687,1784.97,Debit
2024-03-11,Flipkart 5897,4839.24,Debit
2022-08-23,Amazon 8451,1355.31,Debit
2023-11-06,Swiggy 8526,126.97,Credit
2023-11-04,Gym 4867,1997.51,Credit
2024-03-24,Rent 5831,387.72,Credit
2024-05-17,Gym 1688,1586.61,Debit
2022-06-23,Uber 6356,477.35,Credit
2023-09-29,Zomato 7523,4441.62,Debit
2022-09-11,Electricity 4217,1391.4,Credit
2023-05-12,Amazon 6253,1229.58,Credit
2023-09-12,Amazon 4172,4066.32,Debit
2023-08-04,Rent 8743,4841.73,Debit
2022-03-23,Zomato 9482,1667.09,Credit
2022-04-28,Rent 7006,1078.24,Debit
2023-10-18,Uber 8336,2788.01,Debit
2022-09-12,Gym 1066,2623.17,Debit
2022-08-29,Electricity 7515,173.92,Debit
2022-05-06,Uber 1011,4208.18,Debit
2024-03-06,Electricity 5936,3985.1,Debit
2023-03-13,Gym 5832,3004.09,Credit
2023-07-13,Rent 7170,2577.86,Debit
2023-04-20,Salary 8832,4151.93,Credit
2022-04-18,Electricity 9510,2341.48,Debit
2024-03-22,Flipkart 2352,2532.17,Credit
2023-05-02,Swiggy 7359,4503.15,Debit
2024-02-24,Flipkart 4768,1658.23,Debit
2023-07-14,Uber 4015,1233.11,Credit
2022-10-20,Salary 7483,1464.73,Credit
2023-12-31,Zomato 4485,282.11,Credit
2022-09-28,Amazon 5564,1774.47,Credit
2023-07-21,Flipkart 1747,4521.72,Credit
2024-06-17,Swiggy 3892,4035.78,Debit
2023-06-30,Gym 2228,3307.01,Debit
2023-01-13,Zomato 2848,2044.98,Credit
2024-05-17,Zomato 4449,3769.34,Debit
2023-04-06,Rent 2453,546.1,Credit
2022-05-23,Rent 4654,3171.25,Credit
2022-01-05,Rent 9204,796.0,Credit
2022-08-05,Salary 1688,1586.96,Credit
2024-02-12,Flipkart 8956,1124.22,Debit
2023-12-23,Flipkart 2012,4215.16,Debit
2022-12-18,Amazon 3675,1272.29,Debit
2023-08-21,Uber 8372,4654.0,Debit
2023-11-27,Gym 4873,4610.11,Credit
2022-07-03,Electricity 1129,4821.57,Debit
2023-06-07,Electricity 3853,4896.15,Credit
2022-01-14,Flipkart 3937,1486.92,Credit
2024-03-24,Uber 1739,3992.93,Debit
2023-06-22,Uber 3117,4668.79,Credit
2023-01-17,Zomato 1748,2793.25,Debit
2023-05-23,Amazon 9061,3941.85,Credit
2023-01-01,Electricity 1733,1519.77,Debit
2023-09-02,Amazon 4843,1323.33,Credit
2022-01-12,Zomato 1837,489.75,Debit
2024-01-07,Electricity 8458,117.4,Credit
2022-09-02,Amazon 3354,1744.35,Credit
2022-06-20,Flipkart 8571,3764.45,Debit
2022-02-01,Salary 4720,3828.84,Credit
2023-12-22,Uber 6695,2393.87,Debit
2022-02-04,Rent 8996,2816.69,Credit
2023-01-19,Amazon 8262,802.78,Credit
2023-05-04,Amazon 9660,2474.65,Debit
2022-06-27,Flipkart 6147,497.57,Debit
2022-09-18,Amazon 9218,3857.72,Debit
2022-11-17,Swiggy 3680,3396.16,Debit
2022-05-07,Gym 3517,995.12,Credit
2024-04-30,Uber 5139,2477.63,Credit
2023-06-25,Swiggy 5901,582.76,Debit
2023-06-21,Salary 2478,2917.74,Credit
2022-04-12,Flipkart 8845,1145.27,Debit
2022-04-08,Gym 7294,884.87,Credit
2023-02-25,Uber 6927,4160.71,Debit
2022-03-17,Electricity 2704,2987.91,Debit
2023-03-28,Gym 4341,2855.27,Debit
2022-07-17,Swiggy 4875,2672.75,Credit
2022-06-11,Salary 9787,2571.79,Credit
2024-05-01,Swiggy 3179,1598.8,Credit
2023-04-06,Zomato 7500,815.89,Credit
2022-05-04,Swiggy 5841,141.33,Credit
2023-09-30,Gym 7414,3243.19,Debit
2023-01-25,Zomato 5891,1544.01,Credit
2023-04-02,Amazon 3220,4447.32,Credit
2024-01-23,Electricity 3611,2735.55,Debit
2023-03-04,Swiggy 8890,1468.32,Credit
2022-04-28,Gym 9838,2410.39,Credit
