Date,Description,Amount,Type
01-Aug-2022,Electricity 1210,4947.64,Credit
2022-02-04,Salary 9107,3571.83,debit
2022-05-11,Electricity 3137,3220.37,debit
06/02/2023 00:00,Gym 9620,4993.92,credit
"April 16, 2024",Flipkart 8531,1584.56,Credit
2022-10-18,Flipkart 7164,1588.21,debit
"May 26, 2022",Electricity 8773,237.29,debit
01/07/2024 00:00,Rent 9511,1955.56,Credit
21-Jul-2023,Amazon 8403,2403.7₹,Debit
2023-08-04,Uber 4039,error,debit
21-Nov-2022,Flipkart 6460,1643.38,Credit
2022-01-31,Electricity 7543,4767.25,
02/08/2023 00:00,Gym 6526,4681.59,credit
"December 08, 2022",Uber 1915,4118.68,debit
"November 24, 2022",Amazon 5659,1262.79,
"October 16, 2023",Uber 1622,2634.47,
2022-07-30,Salary 5552,4984.62,
06/18/2023 00:00,Swiggy 5043,2492.29,credit
2023-07-10,Gym 5028,4885.98₹,credit
"December 09, 2023",Gym 4269,3186.81,Debit
02/16/2023 00:00,Electricity 7668,530.35,Credit
2022-11-02,Gym 3763,1177.0,Credit
"May 08, 2024",Salary 3778,980.08,debit
21-May-2024,Salary 3655,2696.27,Credit
2024-05-06,Swiggy 7459,1569.8,Credit
2023-12-22,Swiggy 2123,1519.71,credit
"February 12, 2024",Rent 7701,1405.39,Credit
2022-03-09,Uber 1945,2520.58₹,credit
2023-01-07,Zomato 9257,4508.82,Debit
2024-02-20,Flipkart 1834,4572.65,credit
2022-08-30,Salary 6381,1760.27,debit
07-Jun-2022,Electricity 4049,4843.31,credit
2022-07-31,Electricity 7490,2605.66,Credit
04/12/2024 00:00,Electricity 4802,1333.59,debit
20-Oct-2023,Flipkart 4176,370.45,
14-May-2024,Rent 8814,4229.07,
13-Nov-2022,Swiggy 4126,58.59,Credit
2024-05-06,Gym 8497,1682.8,
10/31/2022 00:00,Swiggy 8532,2300.58,credit
25-May-2022,Swiggy 8331,3339.0,Credit
"February 28, 2024",Zomato 4761,error,debit
11/03/2022 00:00,Rent 4794,1934.92,credit
21-May-2024,Salary 9507,3413.7,debit
2023-02-04,Flipkart 7823,3019.01,Debit
04-Dec-2023,Flipkart 2693,3968.82₹,
03/06/2024 00:00,Rent 1448,4148.2,debit
2022-09-06,Electricity 3488,error,Credit
03-Jun-2023,Rent 5522,4596.48,Credit
"May 21, 2022",Amazon 2792,856.33,Credit
04-Dec-2023,Zomato 7033,1933.05,credit
2023-02-11,Flipkart 9750,3581.86,credit
"March 11, 2024",Salary 3405,error,Debit
"October 15, 2023",Swiggy 1832,3563.8,Debit
10/23/2022 00:00,Amazon 7752,4699.36,debit
10/13/2022 00:00,Rent 1531,2749.12,Credit
2022-05-12,Salary 8443,4942.31,credit
2023-04-17,Rent 2482,2989.54,Debit
"April 07, 2024",Swiggy 5141,801.62,
2022-02-12,Electricity 9451,4228.84,Debit
"July 31, 2022",Salary 7830,674.98,Debit
25-Apr-2022,Amazon 7656,3846.18,debit
11-Aug-2023,Swiggy 1096,3314.47,credit
12/15/2022 00:00,Uber 4451,3119.41,Debit
2022-02-05,Uber 4999,1933.32,Debit
2024-05-24,Uber 1148,72.2,Credit
2024-06-16,Zomato 8412,4034.89,Debit
"July 09, 2022",Flipkart 7258,4457.7,Credit
08/11/2023 00:00,Gym 8534,2371.72,Credit
03-May-2024,Zomato 2653,4492.84₹,debit
24-Jan-2024,Amazon 8889,3114.46,credit
03-Dec-2022,Rent 5699,607.43,Debit
12/25/2023 00:00,Swiggy 4882,3415.91,Debit
03-Sep-2023,Gym 3599,error,Credit
07/10/2023 00:00,Uber 2977,460.42,debit
25-Jan-2024,Amazon 3696,571.28,
2022-04-13,Electricity 7093,error,Debit
2022-08-01,Gym 5408,4724.81,credit
15-Jun-2023,Flipkart 5343,4191.59,Debit
"December 27, 2023",Flipkart 9710,2491.3₹,
"April 14, 2024",Zomato 6526,1346.01₹,Debit
25-Jan-2022,Zomato 1772,721.0,Debit
10/26/2022 00:00,Rent 4838,2679.96,debit
29-Mar-2022,Gym 7472,925.68,Credit
07/15/2022 00:00,Electricity 5947,3224.51,Credit
27-Jun-2023,Electricity 9288,1205.27,Debit
17-Jan-2023,Zomato 6160,954.29,
"March 30, 2023",Gym 6072,4815.12₹,debit
2022-10-30,Gym 1447,991.02,Credit
"April 19, 2023",Flipkart 8012,4617.78,
12-Oct-2023,Salary 7977,2369.69,Credit
03/06/2024 00:00,Gym 4367,424.98,Debit
"March 30, 2023",Salary 3323,3703.87,
2022-07-22,Salary 1961,4123.69,
"January 09, 2023",Swiggy 8858,683.53,Credit
11-May-2023,Rent 5385,1600.67,Debit
2023-12-29,Swiggy 6288,1492.79,
2024-04-11,Salary 9759,617.6,credit
"June 16, 2022",Rent 3228,1711.83,credit
2023-06-11,Swiggy 1388,4463.69,
"May 14, 2024",Salary 5188,3470.96₹,Credit
05/12/2024 00:00,Swiggy 3066,92.97,credit
01/20/2023 00:00,Gym 3282,3576.31,Debit
05-May-2023,Zomato 6736,1664.83,debit
"October 25, 2022",Salary 8150,2897.34,
04/10/2023 00:00,Amazon 8503,1182.58,
10-Mar-2024,Flipkart 3096,989.79,Debit
06-Mar-2022,Swiggy 9646,1586.93,debit
05/13/2023 00:00,Swiggy 8115,error,
16-Aug-2022,Swiggy 1422,470.32,Debit
10/22/2023 00:00,Rent 6426,777.51,debit
2024-04-02,Flipkart 7204,2827.47₹,Credit
"June 20, 2022",Flipkart 4550,2299.27,Debit
2023-05-27,Gym 2209,error,Debit
2023-04-14,Swiggy 3955,127.83,Debit
11-Jun-2024,Amazon 1114,1659.96,
30-Jan-2022,Uber 2178,797.88,Credit
2022-02-28,Uber 5179,3494.47,debit
"April 19, 2022",Electricity 7242,3428.11,debit
"February 12, 2024",Electricity 3686,2652.55,Credit
04-May-2022,Amazon 1868,4527.18,debit
18-Jun-2024,Amazon 6341,4566.63,credit
04/11/2024 00:00,Swiggy 4070,1253.24,Credit
03-Mar-2022,Gym 4585,error,
07/13/2023 00:00,Amazon 3015,2210.42,
03/18/2024 00:00,Amazon 7214,2037.42,debit
11/11/2023 00:00,Electricity 2681,4580.09,credit
13-Apr-2022,Flipkart 7333,617.35,credit
30-Dec-2022,Uber 3430,1275.24,
20-Jan-2022,Swiggy 4776,2252.61,Credit
2023-06-28,Gym 8680,error,
04/12/2023 00:00,Electricity 9017,4290.32,Credit
14-Sep-2022,Electricity 1725,1811.96,Debit
2023-06-13,Swiggy 6689,3935.22,Debit
06-Nov-2023,Amazon 4372,3293.34,Credit
"January 19, 2024",Salary 1155,192.79,Debit
"February 21, 2023",Amazon 4331,2578.49,credit
04/07/2023 00:00,Salary 1198,202.78,Debit
06/06/2024 00:00,Zomato 1205,247.31,debit
05/07/2022 00:00,Rent 7419,1041.45,credit
24-Jul-2022,Swiggy 6014,567.87,Credit
"March 23, 2023",Salary 9768,4561.33,credit
30-Mar-2022,Flipkart 2969,3325.93,debit
06/29/2022 00:00,Swiggy 3202,3336.9₹,Debit
06/16/2022 00:00,Zomato 3303,3433.24,credit
20-Nov-2023,Salary 1299,3106.33,Debit
23-Apr-2022,Rent 2461,3130.4,Debit
2024-01-21,Uber 5059,2597.75,debit
20-Sep-2022,Amazon 1886,207.55,Credit
06/18/2023 00:00,Electricity 1309,1897.29,debit
06/11/2022 00:00,Salary 7394,769.95,credit
27-Apr-2023,Uber 9351,4161.58,debit
"January 03, 2022",Uber 6061,3080.76,Debit
2022-10-11,Uber 6574,1073.88,credit
2023-09-28,Electricity 1594,3660.0,Credit
12-Jan-2023,Zomato 4511,4911.14,
05/18/2024 00:00,Swiggy 7630,1628.46,
07-Mar-2024,Rent 3569,2378.12,credit
"April 18, 2023",Gym 6281,3037.02,Debit
"December 06, 2022",Electricity 4502,4114.58,
2023-02-27,Salary 5244,171.21,credit
"April 19, 2024",Zomato 8546,2490.12,credit
2022-08-17,Amazon 3881,4207.52,credit
07-Apr-2022,Rent 1512,898.36,Credit
2022-03-16,Rent 2585,4062.23₹,credit
"February 23, 2024",Uber 1636,2349.8,debit
2022-11-09,Rent 9488,4091.66,credit
"March 28, 2023",Electricity 6868,2686.65,debit
04-Oct-2023,Zomato 6257,2297.52,credit
"February 14, 2022",Gym 3896,1426.69,
2022-11-30,Electricity 3093,3659.53,credit
"May 01, 2024",Amazon 6791,3260.08,debit
02/06/2022 00:00,Gym 1308,3654.45,credit
02-Apr-2023,Electricity 3670,585.59,
12/31/2022 00:00,Uber 3595,2099.89,credit
"May 06, 2022",Amazon 7133,4122.15,
2023-09-14,Flipkart 4787,1339.63,credit
2023-05-15,Flipkart 4455,2190.67,Credit
"June 09, 2022",Zomato 4676,3655.78,
07/31/2023 00:00,Swiggy 1854,294.7,credit
02/10/2024 00:00,Flipkart 9395,3852.93,
06/07/2024 00:00,Electricity 5371,error,Debit
"October 28, 2023",Flipkart 9427,error,debit
19-Apr-2022,Salary 8291,811.72,debit
11/08/2023 00:00,Swiggy 4238,4683.93,debit
20-Apr-2023,Salary 5513,864.31,Credit
2022-06-17,Swiggy 2101,1878.22,debit
2022-06-16,Rent 4718,605.8,
12-Jul-2023,Zomato 6033,663.31,Debit
27-Aug-2023,Swiggy 1404,1874.31,debit
2024-03-15,Zomato 5840,2379.34,debit
27-Oct-2023,Swiggy 9451,3376.74,
"July 09, 2023",Electricity 4912,3184.12,Debit
19-Jan-2024,Salary 3226,4542.1,
20-May-2024,Amazon 1179,error,Credit
"September 01, 2023",Uber 7196,4282.19,credit
2022-03-14,Swiggy 7787,3711.77₹,debit
"April 21, 2022",Salary 4678,2404.84,debit
02/11/2023 00:00,Rent 4270,2401.88,
07-Feb-2022,Electricity 7556,1808.12,debit
17-May-2022,Gym 8279,1903.39,
08/28/2022 00:00,Electricity 9744,error,
"March 22, 2024",Gym 1521,629.0,Debit
2023-08-09,Gym 5985,4495.77,
04-Aug-2023,Salary 4720,352.41,debit
2022-10-18,Uber 9134,1923.02₹,Credit
02/20/2024 00:00,Salary 7628,3920.5,credit
02/05/2024 00:00,Flipkart 2313,error,
"January 25, 2024",Flipkart 6921,2288.32,Credit
04/21/2024 00:00,Salary 1740,1510.0,Credit
"November 22, 2023",Electricity 6815,1360.77,debit
2023-05-07,Uber 2004,1103.53,
2024-05-02,Zomato 9673,1334.37,
2024-04-23,Gym 1808,722.2₹,
2022-01-24,Gym 9467,error,Credit
2024-02-18,Uber 8776,2724.57,Credit
12-May-2024,Electricity 7094,2769.43,
06/18/2022 00:00,Electricity 1038,1965.59,credit
"March 30, 2023",Amazon 6917,835.69,Debit
2023-11-14,Uber 1286,4071.05₹,debit
2023-04-09,Swiggy 1057,3856.21₹,credit
2024-04-16,Swiggy 3199,1106.69,credit
"April 04, 2023",Electricity 3628,464.88,
08/11/2023 00:00,Salary 1888,3777.79,debit
"February 08, 2023",Electricity 2269,861.63,Credit
2022-09-03,Swiggy 9704,1934.91,credit
"October 10, 2023",Flipkart 7960,767.48,Debit
2022-05-22,Swiggy 6746,4956.66,credit
14-Mar-2023,Salary 5946,99.18,Credit
20-May-2023,Electricity 8061,2423.77,debit
2024-04-28,Electricity 7117,4709.2,
2023-04-08,Uber 2730,1927.51,Debit
13-Jan-2024,Salary 9378,1252.95,credit
24-Dec-2023,Zomato 6495,4241.9,credit
04/06/2022 00:00,Gym 9696,2955.31,Debit
13-Dec-2023,Uber 2591,4292.27,Credit
"December 20, 2022",Electricity 4677,3763.89,debit
06/08/2024 00:00,Gym 5903,4140.18,
2023-05-02,Amazon 6416,331.56,Debit
09/10/2023 00:00,Amazon 3369,1488.25,debit
03-Jan-2023,Uber 6023,440.69,
2023-12-28,Rent 4038,4130.13,credit
2022-05-23,Amazon 7474,4133.94,credit
2022-04-30,Gym 8939,1097.98,
11/18/2022 00:00,Amazon 6485,214.76,Credit
"April 05, 2023",Swiggy 4966,4037.82,credit
11/20/2023 00:00,Swiggy 1338,114.23₹,Debit
"August 17, 2022",Uber 3694,2531.25,credit
07/16/2023 00:00,Uber 3099,2079.42,Debit
09-Jan-2024,Uber 1963,3110.51,credit
"March 20, 2023",Zomato 2704,2938.11,credit
2022-05-06,Zomato 9982,487.17,
2022-04-29,Salary 3445,4787.19,credit
"February 16, 2022",Rent 9806,848.41,Debit
04-Feb-2024,Flipkart 4189,2999.95,Credit
2022-10-30,Gym 1973,633.84,debit
31-Dec-2023,Zomato 1739,495.83,Credit
"January 12, 2022",Swiggy 7629,4981.81,
"June 02, 2024",Flipkart 9214,2199.01₹,Credit
"January 16, 2022",Electricity 6698,1750.56,Debit
2024-03-15,Flipkart 3393,3102.78₹,credit
12/29/2023 00:00,Uber 1565,2290.63,Debit
07/12/2022 00:00,Rent 3591,3059.61,Debit
2022-07-18,Gym 6674,3106.88,
10/12/2023 00:00,Amazon 3150,3573.0,debit
07/12/2022 00:00,Uber 8003,4754.7,Debit
"March 07, 2024",Gym 2817,1893.38,
2022-07-14,Flipkart 1005,2245.7,credit
"September 17, 2022",Rent 5238,error,Debit
04/07/2022 00:00,Electricity 3986,2132.56,Debit
11/28/2023 00:00,Amazon 7787,1477.6,
05/21/2023 00:00,Uber 4822,3776.86,debit
12/17/2022 00:00,Gym 6012,4699.29,Debit
03/18/2022 00:00,Uber 7870,1613.97,credit
"July 16, 2022",Electricity 3575,673.18,debit
"March 17, 2024",Swiggy 8835,4098.21,debit
08/12/2023 00:00,Flipkart 7681,4391.84,credit
05/05/2024 00:00,Rent 3405,4043.88,debit
2024-03-02,Flipkart 1549,error,Credit
2022-02-17,Zomato 7752,2274.2,debit
02/10/2022 00:00,Rent 1269,error,debit
2022-04-10,Electricity 4939,307.45,credit
04-Aug-2022,Uber 1945,4982.54,debit
2023-07-21,Amazon 6000,3441.25,credit
09/16/2022 00:00,Swiggy 2143,1673.55,debit
06-Aug-2023,Electricity 1086,4067.31,Credit
"November 26, 2022",Rent 3152,2236.69,Debit
2022-08-22,Rent 1038,3319.8,Credit
"June 08, 2024",Rent 7664,4744.62,Debit
"April 21, 2023",Amazon 1559,3971.14,debit
"January 30, 2023",Electricity 3010,4647.7,
02/28/2023 00:00,Electricity 8836,2391.45,
2022-07-05,Uber 6053,3221.3,debit
2024-03-16,Salary 3683,695.83,debit
2022-10-30,Flipkart 1109,4334.15,Credit
01/16/2024 00:00,Salary 3339,4241.74,Credit
"August 05, 2022",Salary 9316,4057.18,credit
07/04/2022 00:00,Salary 7286,471.74,Credit
20-Jan-2024,Salary 8650,4914.77,Credit
2023-02-04,Salary 4774,1535.2,Debit
"September 22, 2022",Uber 9279,3752.48,Debit
2024-05-07,Zomato 5965,1558.51,Credit
12-Jul-2022,Amazon 8172,4854.03,Credit
24-Dec-2023,Zomato 5918,2488.7,Credit
02/20/2023 00:00,Rent 5417,2958.21,credit
2022-12-31,Swiggy 6904,2917.37,Credit
06-Jan-2023,Flipkart 4800,1267.62,Credit
20-Aug-2022,Electricity 7268,401.49,Credit
02/06/2022 00:00,Swiggy 7682,218.72,debit
2023-02-07,Rent 5457,2151.87,Debit
01/23/2022 00:00,Zomato 4561,1201.46,Debit
"September 29, 2023",Flipkart 8098,2033.69,Credit
09/17/2023 00:00,Electricity 4658,3333.17,
"July 24, 2023",Amazon 9504,911.67,debit
13-May-2023,Gym 9564,4810.55,Debit
2024-04-26,Zomato 9695,4408.7,Debit
06/21/2023 00:00,Salary 3252,2640.85,Credit
07-Oct-2023,Salary 1100,3957.3,debit
23-Jun-2023,Electricity 5165,3234.07₹,credit
05/27/2022 00:00,Swiggy 3110,error,debit
07/10/2022 00:00,Salary 7136,1412.91,credit
"April 30, 2023",Rent 1216,3833.75,Credit
2022-11-12,Gym 7640,error,credit
03/21/2023 00:00,Swiggy 4920,4464.87,debit
15-Jan-2023,Gym 6070,3290.13,debit
02/28/2022 00:00,Flipkart 9917,1579.56,
14-Jan-2023,Swiggy 4024,3626.05,credit
2023-01-15,Flipkart 8037,581.76,debit
30-Jan-2022,Uber 6217,error,Credit
2023-09-04,Amazon 6100,333.42,Debit
06/30/2023 00:00,Gym 4455,1491.77,debit
05/05/2023 00:00,Uber 1522,2661.31,
12-Nov-2023,Salary 1443,1586.31,
"February 05, 2024",Amazon 8033,724.23,Debit
10/30/2022 00:00,Gym 1721,4831.61,Credit
2022-09-08,Swiggy 7611,1703.92,Debit
"January 16, 2023",Electricity 2719,3187.89,Debit
"December 22, 2023",Rent 4562,error,Credit
"April 19, 2024",Electricity 4287,476.44,Debit
2023-06-29,Rent 8511,3386.02,debit
2024-03-04,Rent 5267,1132.73,
2023-06-02,Gym 2989,178.75,
27-Sep-2022,Uber 3352,674.69,
01-Dec-2023,Flipkart 6369,3419.57,credit
"April 11, 2024",Electricity 4320,320.71,Credit
02/04/2023 00:00,Gym 4225,error,Credit
2023-03-16,Swiggy 2840,1856.77,credit
"March 10, 2023",Electricity 8535,1088.39,credit
2022-08-15,Amazon 7535,4764.74,debit
11/14/2023 00:00,Electricity 8639,1292.43,Credit
"June 17, 2024",Zomato 7313,4448.55,debit
"October 17, 2023",Gym 5372,1342.3,
08-Nov-2022,Flipkart 4127,2433.01,debit
08/31/2022 00:00,Flipkart 2154,1727.52,Debit
07/07/2022 00:00,Zomato 6810,error,credit
"January 25, 2024",Zomato 4278,2954.02,Debit
2023-07-03,Electricity 4407,1754.39,credit
17-Apr-2024,Zomato 8069,4563.72,credit
04/08/2022 00:00,Rent 2360,2120.38,debit
03-May-2024,Zomato 8724,2825.45,debit
12/06/2022 00:00,Flipkart 5113,1326.33,Debit
20-Mar-2023,Uber 9593,2933.62₹,Debit
02/17/2024 00:00,Flipkart 4840,1638.93,credit
01/10/2022 00:00,Flipkart 4819,2451.65,Credit
08/30/2022 00:00,Zomato 8760,172.52,
2023-10-26,Uber 1778,4898.85,Debit
06/05/2022 00:00,Zomato 4666,2235.64,credit
01/09/2024 00:00,Swiggy 4095,936.31,Debit
2024-04-25,Gym 8381,570.62,Credit
"May 13, 2024",Electricity 4524,4310.17,
2022-02-28,Amazon 8275,574.89,Credit
13-Nov-2023,Flipkart 8757,69.13,
"October 17, 2022",Gym 2313,4329.89,Debit
2024-06-17,Flipkart 3210,1801.38,Credit
04-Aug-2022,Electricity 7323,2488.58,Credit
26-Mar-2022,Swiggy 7976,2631.35,Credit
14-Aug-2022,Zomato 8916,2557.15,debit
02-Feb-2023,Flipkart 1110,1531.13,
"April 01, 2022",Flipkart 9952,3446.78,
2023-01-12,Electricity 6411,3172.15,credit
21-Nov-2023,Rent 4489,218.71,Debit
06/15/2023 00:00,Gym 6849,4258.13,Credit
13-Feb-2022,Swiggy 6430,4103.52,Credit
09/06/2023 00:00,Uber 7363,1880.59,debit
"June 18, 2023",Swiggy 3278,799.87,debit
10/19/2023 00:00,Amazon 5799,2913.64,Debit
18-Dec-2022,Uber 2843,4551.13,debit
2023-12-20,Zomato 6140,1668.68,credit
05-Mar-2024,Zomato 5211,3551.87₹,Credit
2022-03-28,Uber 4658,3499.05,credit
22-Oct-2022,Rent 1742,3007.54,credit
"March 30, 2022",Electricity 6897,4772.07,credit
2023-03-22,Swiggy 8238,2402.1,
2024-01-29,Uber 7829,4175.7,credit
2023-04-26,Amazon 8380,4622.76,Credit
22-Jul-2022,Rent 8227,4121.6,
04-Mar-2024,Salary 5997,581.04,credit
2022-07-05,Electricity 5359,820.33,credit
2022-01-09,Flipkart 2516,1692.41,debit
16-Feb-2022,Zomato 9091,4336.33,credit
12-Jan-2023,Gym 4588,193.97,Credit
18-Jun-2022,Swiggy 2058,error,Credit
31-Aug-2023,Gym 8901,902.05,Debit
09-Nov-2023,Salary 1731,1997.69,debit
24-Apr-2023,Amazon 9170,1990.25,Debit
06-Sep-2023,Rent 2743,2505.89,credit
2022-01-01,Gym 7818,4804.96,Credit
"May 03, 2023",Amazon 5057,337.59,credit
02/12/2022 00:00,Electricity 3155,2640.35,credit
11-Aug-2023,Electricity 4222,1957.16₹,credit
"June 14, 2022",Electricity 3134,2625.87,
2022-03-06,Uber 7021,2082.39,debit
03/03/2022 00:00,Salary 4898,1606.59₹,debit
"August 26, 2023",Amazon 7054,1436.42,
"September 07, 2022",Rent 9751,3295.84,Credit
08/14/2023 00:00,Salary 4586,4780.85,Debit
03/29/2022 00:00,Swiggy 8223,error,credit
03/26/2023 00:00,Amazon 2425,4654.98,
2022-02-10,Salary 9440,2712.22,Debit
2022-01-08,Salary 5102,1101.78,credit
"January 11, 2023",Uber 3458,3082.28,Debit
02-Apr-2022,Amazon 5991,2293.98,credit
2023-11-18,Flipkart 7933,3641.06,Debit
23-Jul-2022,Uber 4563,1125.62,
04/25/2024 00:00,Gym 6672,1074.22,Credit
"September 18, 2022",Electricity 1184,error,Debit
14-Apr-2023,Flipkart 6133,1823.86,debit
27-Nov-2022,Uber 8555,618.88,Credit
"April 23, 2024",Gym 9987,2278.96,
2024-04-06,Uber 8953,256.95,debit
"December 01, 2023",Swiggy 3072,4454.95,Debit
19-Sep-2023,Electricity 9447,1075.82,credit
2023-07-12,Flipkart 5448,2630.4,Credit
"February 21, 2023",Electricity 7590,1805.52,Debit
18-Mar-2022,Amazon 7354,1323.29,Credit
"February 18, 2024",Uber 7032,4508.02,credit
"September 08, 2023",Salary 7885,25.1,
2023-08-07,Flipkart 5395,373.16,Credit
11/23/2023 00:00,Gym 2785,3903.09,Debit
01-Apr-2022,Swiggy 6311,429.86,credit
2023-02-08,Uber 4159,2013.44,credit
05/28/2022 00:00,Salary 8629,2290.54,credit
"April 26, 2023",Gym 1072,253.86,credit
2023-02-22,Salary 5747,1726.74,credit
03/24/2022 00:00,Amazon 2699,1101.85₹,Credit
2022-02-09,Gym 8021,174.11,
"March 25, 2022",Swiggy 9172,4791.02,debit
01/10/2023 00:00,Flipkart 1064,1076.03,Credit
21-Mar-2023,Electricity 1118,858.76,Credit
"September 05, 2023",Zomato 3106,46.64,credit
2022-12-22,Zomato 1949,3651.76₹,Debit
"July 28, 2022",Rent 2433,2157.52,Credit
04/15/2024 00:00,Gym 5050,2311.16,debit
01/23/2022 00:00,Amazon 5622,485.12,
"February 12, 2024",Salary 9782,4773.88,Credit
"November 29, 2022",Flipkart 8640,1941.83,Credit
"May 09, 2024",Rent 3510,2733.65,credit
"May 08, 2024",Gym 3317,4161.48,credit
06-Oct-2023,Rent 1020,3353.99,debit
2023-04-24,Salary 6227,4125.67,Credit
"May 05, 2022",Swiggy 9442,error,Credit
29-Mar-2023,Amazon 6251,3678.85,credit
01/22/2022 00:00,Amazon 6145,396.41,Credit
05/31/2023 00:00,Uber 2545,2861.31,Credit
"July 25, 2023",Zomato 5688,1905.85,
07/29/2023 00:00,Salary 2530,3525.94,
2023-09-02,Flipkart 2906,1138.04,Debit
08/30/2022 00:00,Amazon 6646,2561.6,
"September 30, 2023",Electricity 5749,4410.08₹,debit
18-Dec-2023,Amazon 1953,1779.59,Credit
31-May-2023,Flipkart 3246,1267.11,debit
2024-06-18,Rent 3506,895.24,Debit
12/23/2022 00:00,Flipkart 8886,45.22,Debit
03-Jun-2023,Salary 4060,2742.85,Credit
02-Dec-2023,Electricity 4670,88.29,
09-Mar-2022,Amazon 5872,531.02,debit
2022-06-27,Flipkart 9159,2982.76,Debit
03/26/2022 00:00,Rent 4568,756.54,
2023-11-17,Zomato 3457,1517.08,credit
09/26/2022 00:00,Gym 3597,2608.63,credit
08-Jun-2024,Rent 3650,2283.5₹,debit
"May 24, 2024",Zomato 9264,1310.01,Debit
11-Sep-2022,Flipkart 6411,3981.72,
03/09/2024 00:00,Electricity 1053,4175.25,
2023-01-08,Salary 4669,1209.76,debit
2022-03-10,Gym 1693,4096.6₹,Debit
02/06/2022 00:00,Salary 6017,3091.91,Debit
"September 06, 2022",Zomato 2986,78.55,
"January 10, 2023",Salary 8495,4978.92₹,credit
25-Feb-2024,Zomato 2112,3212.86,Debit
06/09/2024 00:00,Uber 5554,2760.61,credit
04-Sep-2023,Amazon 2363,2073.51,debit
20-Dec-2023,Swiggy 9523,3119.97,debit
"October 23, 2023",Rent 7017,4073.63,Debit
"February 26, 2024",Salary 1496,4938.86,
2023-09-20,Flipkart 7065,3006.89,Credit
14-Sep-2022,Zomato 2496,2195.39,Credit
"June 27, 2023",Salary 8651,3460.52,Credit
06/18/2022 00:00,Swiggy 6543,4694.93,
01/07/2024 00:00,Flipkart 8912,4252.57,credit
26-Oct-2022,Salary 1132,error,Credit
21-Jan-2022,Flipkart 4975,2494.05,credit
05-Mar-2023,Swiggy 2472,2038.13,Debit
2022-06-21,Salary 4057,3312.87,Credit
"August 12, 2023",Zomato 9815,1280.4₹,
22-Feb-2023,Flipkart 7785,1267.11,debit
2023-10-08,Rent 2682,4674.62,credit
29-Apr-2024,Zomato 9403,1448.03,credit
10/09/2022 00:00,Salary 3845,1925.86,Credit
2023-04-03,Zomato 8997,129.55,Credit
"August 17, 2023",Flipkart 2303,1883.55,credit
17-Mar-2023,Amazon 9305,2260.24,Debit
07-Dec-2023,Gym 9683,3104.93,credit
07/28/2022 00:00,Salary 9228,775.65₹,Credit
04-May-2023,Swiggy 4097,3172.56,
2022-06-04,Zomato 5225,4014.27,credit
2024-06-17,Electricity 9748,2486.47,Credit
"December 27, 2023",Flipkart 9637,2184.75,
28-Jan-2023,Zomato 1622,4676.59,Credit
2023-11-21,Zomato 5801,3681.51,debit
2023-08-29,Rent 1768,error,Credit
11-Aug-2022,Gym 1309,3423.72,Credit
08-May-2024,Salary 8266,1820.7,
17-Jan-2023,Electricity 3643,3249.38,Debit
01-Oct-2023,Salary 4688,error,Debit
09/26/2022 00:00,Rent 8367,error,Debit
"August 27, 2023",Flipkart 3018,4020.88,Credit
"May 17, 2022",Salary 8112,3485.88,Credit
2023-09-02,Swiggy 9884,4360.47,Credit
"June 08, 2024",Flipkart 4470,2689.21,
2024-05-19,Uber 1310,2609.45,Debit
01/05/2024 00:00,Zomato 8792,3518.34,Debit
2023-11-11,Swiggy 9189,4507.1,credit
"May 26, 2024",Flipkart 6359,2043.73,Credit
2022-10-25,Zomato 5221,432.13,Debit
18-Jan-2024,Rent 3621,3190.34,Credit
26-Mar-2024,Uber 3487,1346.35,
2024-01-24,Uber 1686,2333.9,Credit
"May 25, 2023",Electricity 5706,1203.37,Debit
"July 14, 2023",Swiggy 8494,21.51,credit
13-Feb-2023,Gym 2187,2543.39,Credit
04-Feb-2022,Uber 3967,1537.94,Credit
01/07/2024 00:00,Swiggy 4065,1223.27,Credit
28-Nov-2023,Salary 6783,4476.22,Debit
2023-05-27,Salary 5983,2845.93,debit
12/02/2023 00:00,Swiggy 9697,1646.25,Debit
2024-03-31,Gym 8144,1437.49,
2023-03-17,Uber 7497,4503.29,
"April 10, 2023",Swiggy 9788,96.69,
2022-01-20,Electricity 8523,766.44,Debit
07-Jul-2022,Flipkart 2011,1357.97,credit
18-Dec-2023,Zomato 9383,4919.98,Credit
28-Jan-2024,Swiggy 5809,2113.34,debit
"October 21, 2022",Swiggy 6133,3380.85,Debit
07/03/2023 00:00,Swiggy 8563,1937.87,debit
16-Jan-2022,Rent 7574,1654.2,Credit
"April 30, 2023",Gym 1891,2569.71,credit
"March 08, 2022",Swiggy 8712,2027.4,credit
"March 11, 2023",Flipkart 6786,950.33,Debit
2022-12-12,Uber 1964,841.93,credit
05/01/2022 00:00,Electricity 1319,error,Debit
2023-10-27,Rent 9554,4324.96,credit
05/26/2022 00:00,Electricity 3720,3645.84,debit
